Customer ID,Invoice Date,Invoice Amount,Due Date,Payment Date,Payment Amount,Payment Terms,Invoice Status
CUST015,2023-06-20 12:19:52,6045.12,2023-06-18 23:13:44,,5292.05,Net 90,Outstanding
CUST096,2023-04-20 18:38:31,8574.37,2023-11-15 12:44:42,2023-04-10 13:16:16,8574.37,Net 90,Paid
CUST060,2023-07-06 09:02:26,1720.37,2023-04-19 15:44:50,2023-11-08 08:02:18,5940.04,Net 90,Outstanding
CUST094,2023-04-19 00:50:30,5581.99,2023-07-09 13:16:09,2023-07-24 17:51:08,5581.99,Net 90,Paid
CUST018,2023-02-28 04:25:29,1530.48,2023-05-14 04:41:46,2023-04-29 23:46:37,2957.57,Net 30,Outstanding
CUST068,2023-08-19 19:05:33,1510.01,2023-05-09 10:56:29,2023-12-10 07:30:05,1510.01,Net 90,Paid
CUST070,2023-08-06 12:41:40,4751.28,2023-12-09 05:20:25,2023-02-21 16:57:14,4751.28,Net 90,Paid
CUST050,2023-08-11 18:19:11,2134.79,2023-06-19 08:00:43,2023-07-01 07:33:41,2134.79,Net 30,Paid
CUST095,2023-06-05 01:56:50,5489.04,2023-07-08 07:22:51,,7283.07,Net 90,Outstanding
CUST099,2023-08-20 11:27:07,5846.31,2023-08-27 00:24:05,2023-08-23 10:47:35,5846.31,Net 90,Paid
CUST002,2023-11-13 10:07:56,9153.56,2023-11-20 12:14:12,2023-04-18 20:32:26,3017.59,Net 60,Outstanding
CUST016,2023-07-14 11:38:34,1962.45,2023-01-16 22:32:15,2023-12-21 08:11:53,1962.45,Net 60,Paid
CUST098,2023-06-30 18:06:15,3414.97,2023-09-26 11:02:54,2023-01-24 05:14:20,3414.97,Net 60,Paid
CUST083,2023-10-11 14:45:47,798.38,2023-08-23 06:44:20,2023-08-28 20:55:47,798.38,Net 30,Paid
CUST061,2023-03-24 16:21:11,3580.33,2023-12-06 00:46:42,2023-12-04 07:56:02,3580.33,Net 30,Paid
CUST099,2023-05-04 19:40:16,6337.0,2023-12-20 01:22:29,,564.95,Net 30,Outstanding
CUST092,2023-01-14 04:01:24,5197.96,2023-06-26 04:40:42,2023-09-18 16:43:49,4091.21,Net 30,Outstanding
CUST066,2023-10-11 03:42:31,939.81,2023-08-01 08:12:11,2023-02-19 13:38:37,9593.73,Net 30,Outstanding
CUST004,2023-07-16 11:45:05,7911.4,2023-02-28 19:10:40,2023-05-13 03:35:11,2358.79,Net 90,Outstanding
CUST090,2023-07-25 19:26:44,8073.62,2023-10-01 20:45:29,2023-03-10 08:11:15,8873.31,Net 90,Outstanding
CUST068,2023-05-19 13:21:15,6882.5,2023-09-17 21:01:28,,927.22,Net 90,Outstanding
CUST059,2023-05-16 23:06:10,8796.99,2023-03-08 16:40:19,,8796.99,Net 90,Paid
CUST078,2023-04-13 00:47:49,3929.12,2023-09-12 04:14:37,2023-12-07 04:58:12,6163.52,Net 90,Outstanding
CUST080,2023-05-02 19:15:01,3547.14,2023-04-22 00:48:40,2023-07-07 20:12:27,3321.48,Net 90,Outstanding
CUST065,2023-07-12 07:48:47,2853.61,2023-08-17 14:10:01,,5668.82,Net 30,Outstanding
CUST066,2023-06-06 13:19:03,876.87,2023-03-24 09:37:51,2023-03-12 09:50:31,8858.79,Net 60,Outstanding
CUST006,2023-06-15 22:22:02,3023.36,2023-07-03 05:15:45,2023-04-27 03:05:35,3023.36,Net 90,Paid
CUST010,2023-09-25 07:05:28,4146.8,2023-04-02 14:30:22,,7775.51,Net 30,Outstanding
CUST007,2023-05-05 23:08:24,5043.43,2023-05-20 11:09:10,,5043.43,Net 60,Paid
CUST043,2023-01-29 12:34:37,3844.09,2023-04-01 01:24:00,,3844.09,Net 90,Paid
CUST091,2023-01-07 22:44:13,7911.35,2023-02-03 06:07:13,2023-07-26 05:57:16,8583.87,Net 60,Outstanding
CUST090,2023-12-14 18:07:47,5434.42,2023-06-03 07:29:32,2023-01-14 23:01:24,4841.22,Net 30,Outstanding
CUST052,2023-04-14 18:12:09,9409.13,2023-07-19 20:04:40,,9409.13,Net 30,Paid
CUST010,2023-09-12 10:09:45,9472.69,2023-06-03 06:59:07,2023-03-26 00:13:57,9472.69,Net 60,Paid
CUST023,2023-09-12 01:17:19,6525.37,2023-08-08 23:58:00,,6525.37,Net 60,Paid
CUST008,2023-08-24 08:59:43,2981.61,2023-03-19 07:13:17,2023-12-06 05:14:09,2981.61,Net 90,Paid
CUST067,2023-01-24 05:27:18,3007.86,2023-10-06 17:32:31,2023-08-19 14:35:33,3596.04,Net 90,Outstanding
CUST036,2023-08-30 22:30:56,1764.96,2023-03-09 09:57:33,2023-06-06 10:56:34,8232.32,Net 90,Outstanding
CUST007,2023-03-03 09:32:10,2467.76,2023-09-27 01:15:09,2023-07-28 19:04:04,2467.76,Net 60,Paid
CUST087,2023-10-15 01:52:16,2560.87,2023-10-18 06:36:29,2023-03-31 20:31:00,9607.36,Net 90,Outstanding
CUST003,2023-10-05 12:41:52,9057.59,2023-09-02 09:56:15,2023-02-26 08:39:15,1954.25,Net 30,Outstanding
CUST084,2023-12-22 23:04:13,3577.35,2023-04-27 09:50:27,,9763.32,Net 30,Outstanding
CUST081,2023-02-11 10:56:12,3453.23,2023-01-17 23:39:39,,9312.31,Net 30,Outstanding
CUST036,2023-09-02 00:01:53,1875.11,2023-08-26 19:41:30,2023-11-06 05:26:58,8669.51,Net 30,Outstanding
CUST050,2023-08-18 20:54:57,6046.54,2023-12-06 20:19:46,,6046.54,Net 60,Paid
CUST018,2023-09-08 22:38:07,3364.78,2023-09-30 01:43:13,2023-04-10 07:38:36,8739.14,Net 90,Outstanding
CUST073,2023-08-31 21:49:17,2106.84,2023-11-03 22:30:30,2023-06-06 15:32:25,6674.38,Net 60,Outstanding
CUST068,2023-09-12 10:50:01,3627.53,2023-10-14 02:49:05,2023-02-25 18:47:17,8096.49,Net 30,Outstanding
CUST017,2023-07-07 22:14:09,8869.05,2023-01-20 08:40:31,2023-06-12 18:11:00,8869.05,Net 60,Paid
CUST073,2023-06-30 01:07:04,1245.33,2023-12-13 16:15:03,2023-07-29 02:01:12,8521.62,Net 60,Outstanding
CUST065,2023-07-29 11:25:01,7973.51,2023-02-12 10:08:40,2023-12-15 20:19:00,7973.51,Net 60,Paid
CUST053,2023-01-17 16:12:33,3878.34,2023-11-08 07:06:29,2023-01-21 14:15:12,3878.34,Net 30,Paid
CUST022,2023-03-25 15:50:35,6462.95,2023-06-25 22:46:16,2023-04-17 09:13:36,6462.95,Net 60,Paid
CUST040,2023-08-10 05:45:55,2221.27,2023-03-18 11:15:34,2023-04-19 23:02:32,5766.56,Net 30,Outstanding
CUST076,2023-08-30 02:37:49,5758.48,2023-12-02 17:53:15,2023-06-11 01:06:03,5166.59,Net 30,Outstanding
CUST016,2023-03-08 05:47:50,5143.66,2023-07-06 06:13:10,2023-07-31 18:47:19,5143.66,Net 60,Paid
CUST055,2023-02-05 21:49:08,6599.04,2023-11-04 10:44:31,2023-06-06 20:24:41,9410.18,Net 60,Outstanding
CUST088,2023-06-09 03:36:14,6829.36,2023-06-06 03:51:23,2023-09-01 16:45:24,8419.73,Net 30,Outstanding
CUST031,2023-08-09 23:55:09,9091.1,2023-09-15 05:15:30,2023-07-02 16:45:21,6541.52,Net 60,Outstanding
CUST061,2023-08-06 01:48:25,1730.02,2023-05-01 03:36:58,2023-07-18 22:07:36,2035.66,Net 90,Outstanding
CUST054,2023-07-18 23:01:24,3916.51,2023-06-01 22:18:40,2023-08-30 11:12:29,9362.15,Net 60,Outstanding
CUST046,2023-10-04 23:23:57,863.77,2023-05-08 04:03:48,2023-01-28 03:03:54,863.77,Net 90,Paid
CUST050,2023-03-11 13:50:18,8253.83,2023-01-24 22:04:48,2023-03-16 07:07:03,8253.83,Net 60,Paid
CUST091,2023-09-22 12:41:04,6831.13,2023-09-08 14:48:36,,6831.13,Net 90,Paid
CUST058,2023-08-08 08:13:04,6576.59,2023-04-13 08:18:59,,6576.59,Net 90,Paid
CUST082,2023-10-16 12:18:42,8918.8,2023-07-06 21:45:14,2023-08-20 07:57:28,3794.6,Net 60,Outstanding
CUST088,2023-08-25 03:36:20,3961.92,2023-08-14 13:35:27,2023-07-08 02:51:45,3961.92,Net 60,Paid
CUST057,2023-03-06 17:59:13,8132.32,2023-09-21 01:19:23,2023-05-26 05:36:18,8132.32,Net 30,Paid
CUST009,2023-08-11 09:22:29,5923.08,2023-11-09 01:10:18,,6526.14,Net 60,Outstanding
CUST002,2023-10-28 01:07:25,7101.6,2023-06-25 05:21:54,,7101.6,Net 60,Paid
CUST068,2023-04-20 01:17:26,5363.19,2023-11-13 10:46:27,2023-03-28 04:41:28,5363.19,Net 90,Paid
CUST058,2023-10-22 14:46:34,7845.18,2023-06-22 21:57:41,2023-11-24 23:51:40,7845.18,Net 60,Paid
CUST077,2023-08-04 00:49:58,9534.74,2023-09-17 10:36:23,2023-03-16 19:42:02,9534.74,Net 90,Paid
CUST029,2023-08-30 22:20:17,3651.42,2023-04-14 02:57:12,2023-12-16 13:14:33,8754.22,Net 60,Outstanding
CUST096,2023-12-22 07:49:17,1145.78,2023-02-10 18:58:55,2023-03-19 08:59:32,1145.78,Net 60,Paid
CUST024,2023-09-21 05:25:10,6979.43,2023-06-28 23:46:00,2023-06-06 13:08:37,6979.43,Net 30,Paid
CUST027,2023-09-08 11:47:10,6885.09,2023-07-10 23:58:15,2023-10-07 13:30:35,5382.49,Net 60,Outstanding
CUST034,2023-12-22 23:40:59,2319.49,2023-09-21 19:40:23,2023-09-09 19:18:44,6635.14,Net 90,Outstanding
CUST068,2023-09-28 11:05:06,5779.29,2023-09-05 18:09:41,2023-03-06 16:06:15,8141.92,Net 30,Outstanding
CUST027,2023-11-25 12:16:46,8888.53,2023-03-07 13:41:58,,3480.62,Net 90,Outstanding
CUST044,2023-06-11 20:26:14,4476.33,2023-02-15 01:45:43,,4476.33,Net 60,Paid
CUST029,2023-06-07 04:46:59,509.0,2023-07-20 18:47:47,,1567.23,Net 30,Outstanding
CUST003,2023-06-22 08:02:52,5149.65,2023-10-18 16:22:53,,5149.65,Net 60,Paid
CUST034,2023-11-09 05:27:28,1493.0,2023-05-15 18:40:21,2023-10-15 00:30:09,2261.82,Net 60,Outstanding
CUST028,2023-06-26 15:26:54,3362.76,2023-07-08 04:25:29,,3362.76,Net 90,Paid
CUST009,2023-08-11 18:44:24,9710.68,2023-01-22 03:06:04,2023-04-14 22:10:36,9710.68,Net 90,Paid
CUST038,2023-08-31 21:25:19,4799.13,2023-09-19 04:28:04,,4799.13,Net 90,Paid
CUST011,2023-12-09 21:29:40,4299.76,2023-06-04 00:59:22,2023-11-01 03:24:43,2058.87,Net 60,Outstanding
CUST009,2023-01-17 06:58:59,2683.33,2023-10-31 00:06:42,2023-08-22 00:04:02,2683.33,Net 60,Paid
CUST042,2023-04-07 01:53:51,6624.28,2023-01-19 16:27:00,2023-08-04 01:22:45,6624.28,Net 30,Paid
CUST095,2023-09-03 18:13:52,2238.02,2023-11-19 00:46:18,2023-12-02 14:03:14,2238.02,Net 60,Paid
CUST001,2023-02-25 21:18:57,3275.53,2023-04-12 15:35:52,2023-03-19 22:03:51,3002.72,Net 30,Outstanding
CUST054,2023-09-22 20:27:38,9005.36,2023-06-13 07:54:56,2023-02-15 18:17:06,9005.36,Net 60,Paid
CUST099,2023-09-22 11:36:05,7495.12,2023-01-19 12:50:34,,1513.71,Net 30,Outstanding
CUST056,2023-02-23 16:10:47,2262.01,2023-11-11 14:39:24,,2262.01,Net 90,Paid
CUST094,2023-11-12 21:48:09,6053.68,2023-08-12 18:34:17,2023-07-19 07:34:38,6053.68,Net 90,Paid
CUST081,2023-01-11 06:38:51,987.45,2023-01-23 02:19:48,2023-07-12 06:52:33,987.45,Net 90,Paid
CUST065,2023-09-26 17:13:32,4601.61,2023-05-11 03:28:10,,1795.64,Net 30,Outstanding
CUST035,2023-07-23 17:06:10,8682.36,2023-01-28 01:25:19,2023-12-18 22:22:56,8682.36,Net 90,Paid
CUST098,2023-05-06 00:53:58,5243.99,2023-09-16 17:35:16,2023-10-29 19:22:47,4971.96,Net 30,Outstanding
CUST076,2023-07-01 16:38:56,3898.07,2023-11-08 06:47:59,2023-02-15 06:49:57,6402.01,Net 30,Outstanding
CUST070,2023-04-07 15:22:03,6191.47,2023-03-18 08:02:59,2023-11-14 05:05:00,6191.47,Net 60,Paid
CUST056,2023-02-06 11:36:24,5739.64,2023-01-30 12:55:29,2023-11-09 06:05:24,6107.67,Net 90,Outstanding
CUST052,2023-11-08 20:57:59,1517.66,2023-10-23 10:15:46,2023-10-12 22:22:56,1517.66,Net 90,Paid
CUST061,2023-10-03 06:48:12,5881.77,2023-11-13 06:49:54,2023-04-02 22:16:23,9919.21,Net 90,Outstanding
CUST081,2023-04-30 08:02:51,5310.45,2023-07-15 01:29:10,2023-04-29 04:36:59,5310.45,Net 90,Paid
CUST068,2023-05-29 09:16:55,5358.27,2023-01-14 15:07:12,,6311.83,Net 60,Outstanding
CUST036,2023-02-13 01:56:37,6948.6,2023-12-13 07:58:46,2023-03-23 09:15:42,8260.41,Net 60,Outstanding
CUST037,2023-02-24 04:44:15,4543.73,2023-07-11 03:08:42,2023-01-31 12:39:56,2149.02,Net 60,Outstanding
CUST010,2023-09-05 19:16:01,2234.87,2023-05-30 22:07:09,,4302.12,Net 60,Outstanding
CUST071,2023-03-01 11:26:52,8190.49,2023-09-19 12:14:36,2023-01-23 07:50:20,8190.49,Net 90,Paid
CUST057,2023-08-14 05:36:11,5033.45,2023-12-11 15:26:41,2023-07-01 22:06:59,1584.99,Net 30,Outstanding
CUST011,2023-08-12 10:08:51,8841.74,2023-11-26 20:02:04,,890.18,Net 90,Outstanding
CUST022,2023-06-28 11:41:55,2490.87,2023-07-06 12:17:02,2023-04-21 07:50:13,3334.91,Net 60,Outstanding
CUST024,2023-12-21 12:17:37,5172.84,2023-02-08 03:59:13,,6380.59,Net 60,Outstanding
CUST059,2023-02-13 04:50:20,3102.65,2023-04-19 07:32:02,2023-12-15 01:31:43,5579.02,Net 30,Outstanding
CUST084,2023-10-29 18:54:15,5476.33,2023-06-14 03:28:38,,5476.33,Net 60,Paid
CUST044,2023-11-15 23:05:08,3639.09,2023-09-21 06:02:19,2023-12-26 10:35:47,8273.27,Net 60,Outstanding
CUST017,2023-04-21 20:44:59,3659.7,2023-01-12 22:52:39,2023-05-28 20:00:53,3659.7,Net 30,Paid
CUST086,2023-07-14 18:29:35,3731.96,2023-03-07 13:54:15,2023-01-04 22:53:21,3731.96,Net 30,Paid
CUST070,2023-07-28 03:54:28,8487.57,2023-06-15 12:43:36,,7333.44,Net 60,Outstanding
CUST056,2023-11-16 12:32:33,9754.35,2023-03-25 04:51:01,2023-03-28 22:10:13,9754.35,Net 30,Paid
CUST034,2023-02-27 05:32:30,9079.51,2023-06-02 19:49:46,2023-03-09 04:30:50,6956.34,Net 60,Outstanding
CUST049,2023-05-15 03:59:02,7065.27,2023-10-23 21:35:47,2023-01-08 14:26:25,7065.27,Net 60,Paid
CUST038,2023-09-18 08:15:42,7235.56,2023-04-28 17:13:48,2023-01-20 13:11:19,7235.56,Net 60,Paid
CUST018,2023-01-16 09:25:32,7639.81,2023-10-04 00:13:22,2023-12-15 22:10:30,7423.29,Net 90,Outstanding
CUST051,2023-04-11 00:42:04,4585.89,2023-04-05 19:08:51,,8093.86,Net 30,Outstanding
CUST020,2023-10-24 18:37:29,9727.12,2023-08-29 06:29:48,,5894.59,Net 60,Outstanding
CUST005,2023-10-21 01:53:07,799.1,2023-12-24 14:26:35,2023-09-23 16:25:10,8558.24,Net 90,Outstanding
CUST042,2023-10-29 06:17:13,7572.52,2023-02-23 20:17:53,2023-02-24 09:43:52,3028.41,Net 60,Outstanding
CUST082,2023-10-23 23:55:42,5242.46,2023-01-04 16:40:34,2023-10-04 01:48:20,3204.93,Net 60,Outstanding
CUST020,2023-07-23 02:59:24,1721.16,2023-02-03 08:25:25,2023-10-21 08:56:06,1721.16,Net 90,Paid
CUST019,2023-11-09 05:01:39,5733.6,2023-01-05 10:44:07,2023-02-12 22:02:03,5733.6,Net 90,Paid
CUST083,2023-11-08 06:14:13,2831.79,2023-07-14 03:34:36,2023-08-02 23:39:57,5819.77,Net 60,Outstanding
CUST045,2023-04-10 06:56:23,4000.27,2023-07-10 17:25:16,2023-04-18 15:26:00,5291.21,Net 30,Outstanding
CUST070,2023-05-30 19:07:33,6345.28,2023-05-04 19:13:21,2023-11-15 08:23:46,529.76,Net 30,Outstanding
CUST088,2023-02-05 23:56:49,5136.56,2023-07-07 01:44:43,2023-08-10 02:51:52,5136.56,Net 60,Paid
CUST091,2023-03-06 04:26:05,4736.32,2023-09-23 04:52:43,2023-08-30 04:26:25,4736.32,Net 60,Paid
CUST017,2023-07-13 03:38:31,774.5,2023-05-07 18:08:50,,5496.03,Net 90,Outstanding
CUST036,2023-07-15 23:58:34,9168.98,2023-07-30 03:05:12,2023-11-10 02:11:14,1957.49,Net 60,Outstanding
CUST090,2023-04-28 15:48:54,6600.36,2023-10-20 07:29:36,2023-12-23 14:59:10,6600.36,Net 30,Paid
CUST060,2023-06-05 03:17:03,9721.4,2023-05-24 18:05:26,,9621.66,Net 30,Outstanding
CUST029,2023-02-23 15:07:10,2657.55,2023-03-17 19:40:15,,1972.92,Net 30,Outstanding
CUST090,2023-06-12 20:26:04,2836.04,2023-01-28 10:30:12,2023-02-24 04:42:59,2836.04,Net 60,Paid
CUST072,2023-03-28 00:16:21,8539.41,2023-10-28 06:39:08,,6159.5,Net 90,Outstanding
CUST036,2023-07-08 04:12:26,6290.22,2023-11-11 23:27:10,,5643.98,Net 60,Outstanding
CUST007,2023-09-30 01:02:31,8016.36,2023-10-24 05:17:00,2023-06-12 13:21:57,8016.36,Net 90,Paid
CUST061,2023-04-10 16:15:13,3092.26,2023-05-09 16:01:02,,6799.04,Net 60,Outstanding
CUST090,2023-07-18 04:10:55,4464.1,2023-03-26 02:18:05,2023-07-17 19:30:48,4464.1,Net 60,Paid
CUST038,2023-02-10 09:14:57,7154.07,2023-11-15 12:01:02,2023-06-24 07:01:06,7154.07,Net 30,Paid
CUST006,2023-02-28 15:40:00,593.52,2023-11-07 22:49:24,2023-02-24 06:54:57,593.52,Net 30,Paid
CUST081,2023-08-10 19:36:39,4720.73,2023-05-11 11:43:41,2023-09-24 13:50:36,8160.95,Net 90,Outstanding
CUST027,2023-04-13 02:28:57,1488.12,2023-10-29 20:00:25,2023-11-28 19:43:38,5577.33,Net 90,Outstanding
CUST041,2023-08-20 10:54:08,4755.25,2023-05-12 20:13:19,2023-02-27 22:13:39,4755.25,Net 60,Paid
CUST053,2023-08-29 10:49:05,7581.26,2023-10-27 21:20:44,2023-09-09 09:13:29,6549.58,Net 60,Outstanding
CUST007,2023-08-31 18:24:14,7157.65,2023-07-18 03:27:22,2023-11-20 01:58:45,7157.65,Net 60,Paid
CUST036,2023-10-10 08:14:10,4065.55,2023-12-06 22:09:07,,4065.55,Net 90,Paid
CUST042,2023-04-01 16:16:05,7765.54,2023-01-23 19:16:25,2023-03-06 18:53:14,2379.7,Net 60,Outstanding
CUST080,2023-08-22 19:27:02,3719.17,2023-11-19 04:16:53,2023-09-11 08:09:04,3719.17,Net 60,Paid
CUST088,2023-05-08 16:15:58,9204.59,2023-02-27 18:04:29,2023-08-14 08:45:07,2601.46,Net 30,Outstanding
CUST082,2023-03-16 19:12:12,8034.17,2023-05-09 21:45:54,,8034.17,Net 30,Paid
CUST033,2023-09-28 14:50:50,2647.55,2023-05-26 10:00:58,2023-09-12 00:07:12,2647.55,Net 90,Paid
CUST072,2023-05-12 14:33:08,8984.52,2023-01-24 20:26:04,2023-08-15 18:46:24,8984.52,Net 60,Paid
CUST023,2023-07-16 07:00:20,7914.59,2023-03-03 09:47:57,2023-07-08 08:21:49,7914.59,Net 90,Paid
CUST030,2023-09-14 13:43:02,2816.58,2023-03-04 16:22:51,2023-09-08 19:40:42,5312.13,Net 30,Outstanding
CUST097,2023-03-01 23:10:01,5185.69,2023-12-25 04:43:29,2023-06-08 02:18:05,6957.66,Net 90,Outstanding
CUST042,2023-08-04 22:43:53,9204.35,2023-02-04 02:17:16,,9204.35,Net 60,Paid
CUST018,2023-01-16 23:09:26,7710.65,2023-01-01 05:52:53,,7710.65,Net 60,Paid
CUST042,2023-03-17 19:01:46,6016.31,2023-03-21 00:46:10,2023-04-24 04:30:40,6016.31,Net 60,Paid
CUST049,2023-05-15 03:05:34,8367.99,2023-08-13 00:17:13,,8367.99,Net 90,Paid
CUST032,2023-12-08 00:22:40,7583.72,2023-01-18 17:03:21,2023-10-16 17:28:52,1541.2,Net 30,Outstanding
CUST053,2023-02-09 20:22:07,4207.67,2023-08-23 20:34:16,2023-06-26 16:34:30,1326.86,Net 90,Outstanding
CUST050,2023-04-03 19:50:10,9562.68,2023-08-28 23:17:10,2023-06-03 00:37:04,9562.68,Net 60,Paid
CUST028,2023-06-15 00:02:18,6625.81,2023-05-24 05:04:42,2023-12-01 09:04:43,896.21,Net 60,Outstanding
CUST086,2023-07-24 09:32:50,3184.0,2023-05-22 19:21:09,2023-12-28 02:33:57,2495.1,Net 30,Outstanding
CUST012,2023-04-30 23:05:51,1242.43,2023-04-05 07:19:52,2023-06-06 20:28:33,1242.43,Net 30,Paid
CUST043,2023-06-01 21:21:21,1386.47,2023-04-30 18:42:03,2023-10-05 01:30:43,5215.53,Net 30,Outstanding
CUST094,2023-10-22 09:13:25,4088.39,2023-05-31 17:22:00,2023-05-10 22:36:35,4088.39,Net 30,Paid
CUST070,2023-01-17 18:10:23,6440.95,2023-01-21 07:19:35,,9705.96,Net 90,Outstanding
CUST021,2023-07-21 15:58:38,3227.08,2023-09-23 16:56:53,2023-04-07 17:48:25,3227.08,Net 30,Paid
CUST093,2023-10-23 09:53:59,6701.87,2023-09-08 10:04:45,2023-10-24 18:40:25,7333.61,Net 30,Outstanding
CUST053,2023-06-17 04:43:59,7455.6,2023-03-16 02:20:16,,979.76,Net 90,Outstanding
CUST088,2023-12-01 06:35:14,8438.25,2023-06-21 00:27:00,2023-06-06 09:09:52,8855.54,Net 30,Outstanding
CUST038,2023-10-03 20:44:34,3565.51,2023-10-05 17:05:42,2023-06-13 15:32:39,3565.51,Net 30,Paid
CUST046,2023-09-05 12:10:08,6079.63,2023-08-01 15:48:06,2023-08-23 21:38:47,734.89,Net 30,Outstanding
CUST048,2023-06-28 09:14:36,6307.75,2023-02-19 21:03:21,,8629.81,Net 30,Outstanding
CUST097,2023-02-09 04:31:32,4707.53,2023-07-12 17:24:41,2023-08-15 13:46:27,2757.66,Net 90,Outstanding
CUST004,2023-10-19 15:37:36,5732.69,2023-03-18 12:50:38,2023-03-12 00:35:15,5732.69,Net 90,Paid
CUST088,2023-09-03 14:21:33,755.88,2023-11-28 02:52:56,2023-07-07 09:26:06,3315.07,Net 60,Outstanding
CUST071,2023-01-03 17:55:28,1619.5,2023-09-15 14:43:54,2023-12-06 21:15:05,6700.01,Net 30,Outstanding
CUST086,2023-02-20 17:54:45,7504.63,2023-06-29 10:58:35,,799.35,Net 60,Outstanding
CUST061,2023-02-20 17:57:44,9607.39,2023-07-07 18:04:04,2023-10-27 08:44:21,5575.49,Net 60,Outstanding
CUST046,2023-09-23 20:28:27,3379.84,2023-02-28 13:47:59,2023-10-30 16:24:40,3379.84,Net 60,Paid
CUST036,2023-10-07 09:33:52,2861.34,2023-10-13 05:36:04,2023-06-20 07:25:38,2861.34,Net 60,Paid
CUST069,2023-08-11 16:40:27,5957.7,2023-09-16 16:03:24,2023-06-21 16:49:41,3198.53,Net 60,Outstanding
CUST022,2023-08-08 15:05:01,7180.41,2023-02-24 18:14:53,2023-07-18 16:14:52,7180.41,Net 60,Paid
CUST021,2023-10-04 22:06:48,3286.55,2023-10-28 03:17:34,2023-03-27 02:03:21,3286.55,Net 60,Paid
CUST022,2023-11-15 18:32:35,5317.61,2023-11-15 01:53:04,2023-02-25 01:37:59,5317.61,Net 30,Paid
CUST011,2023-12-18 06:33:58,3311.44,2023-01-19 11:00:52,,7355.88,Net 60,Outstanding
CUST048,2023-06-17 13:04:22,5052.34,2023-12-11 08:50:29,2023-06-16 01:12:05,6213.08,Net 30,Outstanding
CUST087,2023-08-07 06:21:48,1425.17,2023-05-20 04:03:31,2023-12-27 21:12:08,4671.53,Net 60,Outstanding
CUST019,2023-03-07 05:45:33,9107.57,2023-08-05 13:15:19,2023-02-11 20:16:56,2957.45,Net 90,Outstanding
CUST048,2023-01-11 15:04:57,7996.46,2023-09-28 19:37:41,,7996.46,Net 60,Paid
